"","assigned_to_cluster","timestamp","lon","lat","clusterStart","clusterEnd"
"39",12,"2016-01-09 19:19:50",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"38",31,"2016-01-09 19:20:27",-44.0840952,-19.9132748,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"37",12,"2016-01-09 19:26:34",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"36",22,"2016-01-09 19:45:37",-54.2859488,-23.9378875,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"35",12,"2016-01-09 20:37:34",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"34",12,"2016-01-09 20:42:10",-67.6298719,10.3007957,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"33",25,"2016-01-09 20:42:15",-48.5110619,-25.6735329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"32",11,"2016-01-09 20:57:31",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"31",NA,"2016-01-09 20:58:42",-106.4497254855,31.45222745,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"30",25,"2016-01-09 20:59:08",-49.2712361,-25.4295696,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"29",29,"2016-01-09 21:27:14",-48.4682452,-1.4505599,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"28",25,"2016-01-09 21:28:48",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"27",18,"2016-01-09 21:41:05",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"26",14,"2016-01-09 21:46:21",-60.4289717,-24.5955305,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"25",18,"2016-01-09 21:54:44",-57.6311195,-25.2959915,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"24",18,"2016-01-09 22:12:34",-55.8939676,-27.3664866,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"23",11,"2016-01-09 22:16:39",-66.1109317,8.0018709,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"22",21,"2016-01-09 22:22:33",-53.7680576,-29.8425283,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"21",26,"2016-01-09 22:25:19",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"20",24,"2016-01-09 22:37:37",-53.1999999,-10.3333332,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"19",NA,"2016-01-09 22:37:44",-74.1845473126,-7.89646185,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"18",NA,"2016-01-09 22:44:33",-100.830730242,20.52253925,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"17",30,"2016-01-09 22:48:17",-43.3724124,-22.8043743,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"16",NA,"2016-01-09 23:01:50",-74.1845473126,-7.89646185,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"15",25,"2016-01-09 23:02:55",-48.6270135,-27.6162334,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"14",26,"2016-01-09 23:03:47",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"13",21,"2016-01-09 23:04:20",-53.7680576,-29.8425283,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"12",34,"2016-01-09 23:14:47",-35.7558261,-8.2372131,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"11",26,"2016-01-09 23:27:45",-46.6333823,-23.5506506,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"10",25,"2016-01-09 23:34:16",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"9",11,"2016-01-09 23:50:35",-69.2499999,9.166667,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"8",25,"2016-01-10 00:01:14",-48.5251853,-25.5121903,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"7",16,"2016-01-10 00:05:17",-64.6322109,10.205417,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"6",31,"2016-01-10 00:05:19",-43.9450947,-19.9227317,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"5",12,"2016-01-10 00:18:39",-66.9146016,10.506098,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"4",26,"2016-01-10 00:22:49",-48.8145841,-21.5940597,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"3",26,"2016-01-10 00:35:35",-48.1773095,-21.7886712,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"2",26,"2016-01-10 00:35:46",-47.806667,-21.1783329,"2016-01-05 01:04:00","2016-01-10 00:40:50"
"1",26,"2016-01-10 00:40:50",-47.4580559,-23.5016669,"2016-01-05 01:04:00","2016-01-10 00:40:50"
